"YEAR","ELECTION_E","ELECTION_F","PROVINCE_ID","PROVINCE_E","PROVINCE_F","GENDER_E","GENDER_F","AGE_GROUP_ID","AGE_GROUP_E","AGE_GROUP_F","VOTES","ELIGIBLE_ELECTORS","TURNOUT_ELIGIBLE_ELECTOR"
2006,"GE 39, 2006","ÉG 39, 2006",11,"Prince Edward Island","Île-du-Prince-Édouard","All genders","Tous les genres",8,"65 to 74 years","65 à 74 ans",8584,10096,0.850269178
2006,"GE 39, 2006","ÉG 39, 2006",11,"Prince Edward Island","Île-du-Prince-Édouard","All genders","Tous les genres",9,"75 years and over","75 ans et plus",7167,9024,0.7942244363
2006,"GE 39, 2006","ÉG 39, 2006",11,"Prince Edward Island","Île-du-Prince-Édouard","All genders","Tous les genres",10,"All ages","Tous les âges",78829,106562,0.7397477525
2006,"GE 39, 2006","ÉG 39, 2006",12,"Nova Scotia","Nouvelle-Écosse","All genders","Tous les genres",1,"First time","1re fois",9535,19644,0.4853941673
2006,"GE 39, 2006","ÉG 39, 2006",12,"Nova Scotia","Nouvelle-Écosse","All genders","Tous les genres",2,"Not first time","2e fois ou plus",30396,62898,0.4832509406
2006,"GE 39, 2006","ÉG 39, 2006",12,"Nova Scotia","Nouvelle-Écosse","All genders","Tous les genres",3,"18 to 24 years","18 à 24 ans",39931,82542,0.4837610027
2006,"GE 39, 2006","ÉG 39, 2006",12,"Nova Scotia","Nouvelle-Écosse","All genders","Tous les genres",4,"25 to 34 years","25 à 34 ans",53561,115025,0.4656485911
2006,"GE 39, 2006","ÉG 39, 2006",12,"Nova Scotia","Nouvelle-Écosse","All genders","Tous les genres",5,"35 to 44 years","35 à 44 ans",92273,140449,0.656988588
2006,"GE 39, 2006","ÉG 39, 2006",12,"Nova Scotia","Nouvelle-Écosse","All genders","Tous les genres",6,"45 to 54 years","45 à 54 ans",112060,147729,0.7585535959
2006,"GE 39, 2006","ÉG 39, 2006",12,"Nova Scotia","Nouvelle-Écosse","All genders","Tous les genres",7,"55 to 64 years","55 à 64 ans",91704,117893,0.7778552471
2006,"GE 39, 2006","ÉG 39, 2006",12,"Nova Scotia","Nouvelle-Écosse","All genders","Tous les genres",8,"65 to 74 years","65 à 74 ans",55032,70814,0.7771315852
2006,"GE 39, 2006","ÉG 39, 2006",12,"Nova Scotia","Nouvelle-Écosse","All genders","Tous les genres",9,"75 years and over","75 ans et plus",35019,61050,0.573610664
2006,"GE 39, 2006","ÉG 39, 2006",12,"Nova Scotia","Nouvelle-Écosse","All genders","Tous les genres",10,"All ages","Tous les âges",479580,735502,0.652044454
2006,"GE 39, 2006","ÉG 39, 2006",13,"New Brunswick","Nouveau-Brunswick","All genders","Tous les genres",1,"First time","1re fois",6939,15404,0.450450887
2006,"GE 39, 2006","ÉG 39, 2006",13,"New Brunswick","Nouveau-Brunswick","All genders","Tous les genres",2,"Not first time","2e fois ou plus",23644,51359,0.4603712649
2006,"GE 39, 2006","ÉG 39, 2006",13,"New Brunswick","Nouveau-Brunswick","All genders","Tous les genres",3,"18 to 24 years","18 à 24 ans",30583,66763,0.4580823698
2006,"GE 39, 2006","ÉG 39, 2006",13,"New Brunswick","Nouveau-Brunswick","All genders","Tous les genres",4,"25 to 34 years","25 à 34 ans",50590,95637,0.5289759294
2006,"GE 39, 2006","ÉG 39, 2006",13,"New Brunswick","Nouveau-Brunswick","All genders","Tous les genres",5,"35 to 44 years","35 à 44 ans",77297,112893,0.6846926663
2006,"GE 39, 2006","ÉG 39, 2006",13,"New Brunswick","Nouveau-Brunswick","All genders","Tous les genres",6,"45 to 54 years","45 à 54 ans",92042,123885,0.7429595707
2006,"GE 39, 2006","ÉG 39, 2006",13,"New Brunswick","Nouveau-Brunswick","All genders","Tous les genres",7,"55 to 64 years","55 à 64 ans",76394,92308,0.8275963425
2006,"GE 39, 2006","ÉG 39, 2006",13,"New Brunswick","Nouveau-Brunswick","All genders","Tous les genres",8,"65 to 74 years","65 à 74 ans",46208,54447,0.8486768331
2006,"GE 39, 2006","ÉG 39, 2006",13,"New Brunswick","Nouveau-Brunswick","All genders","Tous les genres",9,"75 years and over","75 ans et plus",37805,49874,0.7580131829
2006,"GE 39, 2006","ÉG 39, 2006",13,"New Brunswick","Nouveau-Brunswick","All genders","Tous les genres",10,"All ages","Tous les âges",410918,595807,0.6896830685
2006,"GE 39, 2006","ÉG 39, 2006",24,"Quebec","Québec","All genders","Tous les genres",1,"First time","1re fois",66537,140543,0.4734266219
2006,"GE 39, 2006","ÉG 39, 2006",24,"Quebec","Québec","All genders","Tous les genres",2,"Not first time","2e fois ou plus",242175,474198,0.5107043082
2006,"GE 39, 2006","ÉG 39, 2006",24,"Quebec","Québec","All genders","Tous les genres",3,"18 to 24 years","18 à 24 ans",308712,614741,0.5021818282
2006,"GE 39, 2006","ÉG 39, 2006",24,"Quebec","Québec","All genders","Tous les genres",4,"25 to 34 years","25 à 34 ans",544377,954003,0.5706238673
2006,"GE 39, 2006","ÉG 39, 2006",24,"Quebec","Québec","All genders","Tous les genres",5,"35 to 44 years","35 à 44 ans",699997,1125509,0.6219377574
2006,"GE 39, 2006","ÉG 39, 2006",24,"Quebec","Québec","All genders","Tous les genres",6,"45 to 54 years","45 à 54 ans",806593,1199364,0.6725170941
2006,"GE 39, 2006","ÉG 39, 2006",24,"Quebec","Québec","All genders","Tous les genres",7,"55 to 64 years","55 à 64 ans",675054,906804,0.7444319833
2006,"GE 39, 2006","ÉG 39, 2006",24,"Quebec","Québec","All genders","Tous les genres",8,"65 to 74 years","65 à 74 ans",441011,554538,0.7952758051
2006,"GE 39, 2006","ÉG 39, 2006",24,"Quebec","Québec","All genders","Tous les genres",9,"75 years and over","75 ans et plus",262106,472509,0.5547121206
2006,"GE 39, 2006","ÉG 39, 2006",24,"Quebec","Québec","All genders","Tous les genres",10,"All ages","Tous les âges",3737849,5827468,0.641419052
2006,"GE 39, 2006","ÉG 39, 2006",35,"Ontario","Ontario","All genders","Tous les genres",1,"First time","1re fois",99843,227034,0.439769832
2006,"GE 39, 2006","ÉG 39, 2006",35,"Ontario","Ontario","All genders","Tous les genres",2,"Not first time","2e fois ou plus",393632,818148,0.4811256739
2006,"GE 39, 2006","ÉG 39, 2006",35,"Ontario","Ontario","All genders","Tous les genres",3,"18 to 24 years","18 à 24 ans",493475,1045182,0.4721423751
2006,"GE 39, 2006","ÉG 39, 2006",35,"Ontario","Ontario","All genders","Tous les genres",4,"25 to 34 years","25 à 34 ans",810749,1505733,0.5384415036
2006,"GE 39, 2006","ÉG 39, 2006",35,"Ontario","Ontario","All genders","Tous les genres",5,"35 to 44 years","35 à 44 ans",1199519,1858249,0.645510634
2006,"GE 39, 2006","ÉG 39, 2006",35,"Ontario","Ontario","All genders","Tous les genres",6,"45 to 54 years","45 à 54 ans",1222963,1733370,0.7055408498
2006,"GE 39, 2006","ÉG 39, 2006",35,"Ontario","Ontario","All genders","Tous les genres",7,"55 to 64 years","55 à 64 ans",954336,1248166,0.7645905665
2006,"GE 39, 2006","ÉG 39, 2006",35,"Ontario","Ontario","All genders","Tous les genres",8,"65 to 74 years","65 à 74 ans",584534,802686,0.7282227013
2006,"GE 39, 2006","ÉG 39, 2006",35,"Ontario","Ontario","All genders","Tous les genres",9,"75 years and over","75 ans et plus",416789,732490,0.5690032606
2006,"GE 39, 2006","ÉG 39, 2006",35,"Ontario","Ontario","All genders","Tous les genres",10,"All ages","Tous les âges",5682366,8925876,0.6366171791
2006,"GE 39, 2006","ÉG 39, 2006",46,"Manitoba","Manitoba","All genders","Tous les genres",1,"First time","1re fois",8078,23719,0.3405557866
2006,"GE 39, 2006","ÉG 39, 2006",46,"Manitoba","Manitoba","All genders","Tous les genres",2,"Not first time","2e fois ou plus",29114,86066,0.3382773672
2006,"GE 39, 2006","ÉG 39, 2006",46,"Manitoba","Manitoba","All genders","Tous les genres",3,"18 to 24 years","18 à 24 ans",37192,109785,0.3387696187
2006,"GE 39, 2006","ÉG 39, 2006",46,"Manitoba","Manitoba","All genders","Tous les genres",4,"25 to 34 years","25 à 34 ans",66672,146707,0.4544596369
2006,"GE 39, 2006","ÉG 39, 2006",46,"Manitoba","Manitoba","All genders","Tous les genres",5,"35 to 44 years","35 à 44 ans",96511,161292,0.5983643846
2006,"GE 39, 2006","ÉG 39, 2006",46,"Manitoba","Manitoba","All genders","Tous les genres",6,"45 to 54 years","45 à 54 ans",116189,166227,0.6989778332
2006,"GE 39, 2006","ÉG 39, 2006",46,"Manitoba","Manitoba","All genders","Tous les genres",7,"55 to 64 years","55 à 64 ans",87965,119334,0.7371347694
2006,"GE 39, 2006","ÉG 39, 2006",46,"Manitoba","Manitoba","All genders","Tous les genres",8,"65 to 74 years","65 à 74 ans",57404,74535,0.7701588977
2006,"GE 39, 2006","ÉG 39, 2006",46,"Manitoba","Manitoba","All genders","Tous les genres",9,"75 years and over","75 ans et plus",55623,79111,0.7031052173
2006,"GE 39, 2006","ÉG 39, 2006",46,"Manitoba","Manitoba","All genders","Tous les genres",10,"All ages","Tous les âges",517557,856991,0.6039234951
2006,"GE 39, 2006","ÉG 39, 2006",47,"Saskatchewan","Saskatchewan","All genders","Tous les genres",1,"First time","1re fois",7012,23053,0.3041629335
2006,"GE 39, 2006","ÉG 39, 2006",47,"Saskatchewan","Saskatchewan","All genders","Tous les genres",2,"Not first time","2e fois ou plus",21007,78547,0.2674493539
2006,"GE 39, 2006","ÉG 39, 2006",47,"Saskatchewan","Saskatchewan","All genders","Tous les genres",3,"18 to 24 years","18 à 24 ans",28019,101600,0.2757796507
2006,"GE 39, 2006","ÉG 39, 2006",47,"Saskatchewan","Saskatchewan","All genders","Tous les genres",4,"25 to 34 years","25 à 34 ans",47471,120892,0.3926737961
2006,"GE 39, 2006","ÉG 39, 2006",47,"Saskatchewan","Saskatchewan","All genders","Tous les genres",5,"35 to 44 years","35 à 44 ans",73161,130405,0.5610320905
2006,"GE 39, 2006","ÉG 39, 2006",47,"Saskatchewan","Saskatchewan","All genders","Tous les genres",6,"45 to 54 years","45 à 54 ans",100353,143792,0.6979028118
2006,"GE 39, 2006","ÉG 39, 2006",47,"Saskatchewan","Saskatchewan","All genders","Tous les genres",7,"55 to 64 years","55 à 64 ans",82956,97480,0.8510006876
2006,"GE 39, 2006","ÉG 39, 2006",47,"Saskatchewan","Saskatchewan","All genders","Tous les genres",8,"65 to 74 years","65 à 74 ans",64910,68453,0.948245911
2006,"GE 39, 2006","ÉG 39, 2006",47,"Saskatchewan","Saskatchewan","All genders","Tous les genres",9,"75 years and over","75 ans et plus",66918,76187,0.8783337274
2006,"GE 39, 2006","ÉG 39, 2006",47,"Saskatchewan","Saskatchewan","All genders","Tous les genres",10,"All ages","Tous les âges",463788,738809,0.6277508801
2006,"GE 39, 2006","ÉG 39, 2006",48,"Alberta","Alberta","All genders","Tous les genres",1,"First time","1re fois",30430,74698,0.4073718554
2006,"GE 39, 2006","ÉG 39, 2006",48,"Alberta","Alberta","All genders","Tous les genres",2,"Not first time","2e fois ou plus",107342,250184,0.4290514975
2006,"GE 39, 2006","ÉG 39, 2006",48,"Alberta","Alberta","All genders","Tous les genres",3,"18 to 24 years","18 à 24 ans",137772,324882,0.4240668388
2006,"GE 39, 2006","ÉG 39, 2006",48,"Alberta","Alberta","All genders","Tous les genres",4,"25 to 34 years","25 à 34 ans",184941,459180,0.402763614
2006,"GE 39, 2006","ÉG 39, 2006",48,"Alberta","Alberta","All genders","Tous les genres",5,"35 to 44 years","35 à 44 ans",290743,487377,0.5965464069
2006,"GE 39, 2006","ÉG 39, 2006",48,"Alberta","Alberta","All genders","Tous les genres",6,"45 to 54 years","45 à 54 ans",357901,477170,0.7500484163
2006,"GE 39, 2006","ÉG 39, 2006",48,"Alberta","Alberta","All genders","Tous les genres",7,"55 to 64 years","55 à 64 ans",222400,301208,0.7383613566
2006,"GE 39, 2006","ÉG 39, 2006",48,"Alberta","Alberta","All genders","Tous les genres",8,"65 to 74 years","65 à 74 ans",138011,175910,0.7845524119
2006,"GE 39, 2006","ÉG 39, 2006",48,"Alberta","Alberta","All genders","Tous les genres",9,"75 years and over","75 ans et plus",104888,149282,0.702614902
2006,"GE 39, 2006","ÉG 39, 2006",48,"Alberta","Alberta","All genders","Tous les genres",10,"All ages","Tous les âges",1436655,2375009,0.6049050762
2006,"GE 39, 2006","ÉG 39, 2006",59,"British Columbia","Colombie-Britannique","All genders","Tous les genres",1,"First time","1re fois",29343,78672,0.3729730904
2006,"GE 39, 2006","ÉG 39, 2006",59,"British Columbia","Colombie-Britannique","All genders","Tous les genres",2,"Not first time","2e fois ou plus",91949,276218,0.3328851212
2006,"GE 39, 2006","ÉG 39, 2006",59,"British Columbia","Colombie-Britannique","All genders","Tous les genres",3,"18 to 24 years","18 à 24 ans",121291,354890,0.3417718205
2006,"GE 39, 2006","ÉG 39, 2006",59,"British Columbia","Colombie-Britannique","All genders","Tous les genres",4,"25 to 34 years","25 à 34 ans",193603,492613,0.393012784
2006,"GE 39, 2006","ÉG 39, 2006",59,"British Columbia","Colombie-Britannique","All genders","Tous les genres",5,"35 to 44 years","35 à 44 ans",329193,604659,0.5444271047
2006,"GE 39, 2006","ÉG 39, 2006",59,"British Columbia","Colombie-Britannique","All genders","Tous les genres",6,"45 to 54 years","45 à 54 ans",431095,623342,0.6915871952
2006,"GE 39, 2006","ÉG 39, 2006",59,"British Columbia","Colombie-Britannique","All genders","Tous les genres",7,"55 to 64 years","55 à 64 ans",333279,456805,0.7295873771
2006,"GE 39, 2006","ÉG 39, 2006",59,"British Columbia","Colombie-Britannique","All genders","Tous les genres",8,"65 to 74 years","65 à 74 ans",233110,284358,0.819777215
2006,"GE 39, 2006","ÉG 39, 2006",59,"British Columbia","Colombie-Britannique","All genders","Tous les genres",9,"75 years and over","75 ans et plus",190985,273670,0.6978657759
2006,"GE 39, 2006","ÉG 39, 2006",59,"British Columbia","Colombie-Britannique","All genders","Tous les genres",10,"All ages","Tous les âges",1832557,3090337,0.5929958448
2006,"GE 39, 2006","ÉG 39, 2006",60,"Yukon","Yukon","All genders","Tous les genres",1,"First time","1re fois",223,667,0.3342953234
2006,"GE 39, 2006","ÉG 39, 2006",60,"Yukon","Yukon","All genders","Tous les genres",2,"Not first time","2e fois ou plus",740,2387,0.3100389951
2006,"GE 39, 2006","ÉG 39, 2006",60,"Yukon","Yukon","All genders","Tous les genres",3,"18 to 24 years","18 à 24 ans",963,3054,0.3153366281
2006,"GE 39, 2006","ÉG 39, 2006",60,"Yukon","Yukon","All genders","Tous les genres",4,"25 to 34 years","25 à 34 ans",1714,3551,0.4827165372
2006,"GE 39, 2006","ÉG 39, 2006",60,"Yukon","Yukon","All genders","Tous les genres",5,"35 to 44 years","35 à 44 ans",3008,5243,0.5736918251
2006,"GE 39, 2006","ÉG 39, 2006",60,"Yukon","Yukon","All genders","Tous les genres",6,"45 to 54 years","45 à 54 ans",4287,5432,0.7892581539
2006,"GE 39, 2006","ÉG 39, 2006",60,"Yukon","Yukon","All genders","Tous les genres",7,"55 to 64 years","55 à 64 ans",2627,3620,0.7256203873
2006,"GE 39, 2006","ÉG 39, 2006",60,"Yukon","Yukon","All genders","Tous les genres",8,"65 to 74 years","65 à 74 ans",1037,1499,0.6920058011
2006,"GE 39, 2006","ÉG 39, 2006",60,"Yukon","Yukon","All genders","Tous les genres",9,"75 years and over","75 ans et plus",570,726,0.7846508071
2006,"GE 39, 2006","ÉG 39, 2006",60,"Yukon","Yukon","All genders","Tous les genres",10,"All ages","Tous les âges",14206,23125,0.6143135135
2006,"GE 39, 2006","ÉG 39, 2006",61,"Northwest Territories","Territoires du Nord-Ouest","All genders","Tous les genres",1,"First time","1re fois",321,1081,0.297086944
2006,"GE 39, 2006","ÉG 39, 2006",61,"Northwest Territories","Territoires du Nord-Ouest","All genders","Tous les genres",2,"Not first time","2e fois ou plus",1169,3569,0.3275845197
2006,"GE 39, 2006","ÉG 39, 2006",61,"Northwest Territories","Territoires du Nord-Ouest","All genders","Tous les genres",3,"18 to 24 years","18 à 24 ans",1490,4650,0.3204946532
2006,"GE 39, 2006","ÉG 39, 2006",61,"Northwest Territories","Territoires du Nord-Ouest","All genders","Tous les genres",4,"25 to 34 years","25 à 34 ans",2942,7106,0.4140223932
2006,"GE 39, 2006","ÉG 39, 2006",61,"Northwest Territories","Territoires du Nord-Ouest","All genders","Tous les genres",5,"35 to 44 years","35 à 44 ans",4098,7409,0.5531237511
2006,"GE 39, 2006","ÉG 39, 2006",61,"Northwest Territories","Territoires du Nord-Ouest","All genders","Tous les genres",6,"45 to 54 years","45 à 54 ans",4141,5712,0.7249003878
2006,"GE 39, 2006","ÉG 39, 2006",61,"Northwest Territories","Territoires du Nord-Ouest","All genders","Tous les genres",7,"55 to 64 years","55 à 64 ans",2384,3532,0.6750666635
2006,"GE 39, 2006","ÉG 39, 2006",61,"Northwest Territories","Territoires du Nord-Ouest","All genders","Tous les genres",8,"65 to 74 years","65 à 74 ans",784,1355,0.578477209
2006,"GE 39, 2006","ÉG 39, 2006",61,"Northwest Territories","Territoires du Nord-Ouest","All genders","Tous les genres",9,"75 years and over","75 ans et plus",347,708,0.4897736951
2006,"GE 39, 2006","ÉG 39, 2006",61,"Northwest Territories","Territoires du Nord-Ouest","All genders","Tous les genres",10,"All ages","Tous les âges",16186,30472,0.5311761617
2006,"GE 39, 2006","ÉG 39, 2006",62,"Nunavut","Nunavut","All genders","Tous les genres",1,"First time","1re fois",170,763,0.2231024145
2006,"GE 39, 2006","ÉG 39, 2006",62,"Nunavut","Nunavut","All genders","Tous les genres",2,"Not first time","2e fois ou plus",984,2753,0.3574757675
2006,"GE 39, 2006","ÉG 39, 2006",62,"Nunavut","Nunavut","All genders","Tous les genres",3,"18 to 24 years","18 à 24 ans",1154,3516,0.3283156798
2006,"GE 39, 2006","ÉG 39, 2006",62,"Nunavut","Nunavut","All genders","Tous les genres",4,"25 to 34 years","25 à 34 ans",2283,4955,0.4607274059
2006,"GE 39, 2006","ÉG 39, 2006",62,"Nunavut","Nunavut","All genders","Tous les genres",5,"35 to 44 years","35 à 44 ans",2381,3593,0.6626327956
2006,"GE 39, 2006","ÉG 39, 2006",62,"Nunavut","Nunavut","All genders","Tous les genres",6,"45 to 54 years","45 à 54 ans",1737,3061,0.5673590915
2006,"GE 39, 2006","ÉG 39, 2006",62,"Nunavut","Nunavut","All genders","Tous les genres",7,"55 to 64 years","55 à 64 ans",1138,1600,0.7115508471
2006,"GE 39, 2006","ÉG 39, 2006",62,"Nunavut","Nunavut","All genders","Tous les genres",8,"65 to 74 years","65 à 74 ans",450,647,0.6950690451
2006,"GE 39, 2006","ÉG 39, 2006",62,"Nunavut","Nunavut","All genders","Tous les genres",9,"75 years and over","75 ans et plus",108,181,0.5968007296
2006,"GE 39, 2006","ÉG 39, 2006",62,"Nunavut","Nunavut","All genders","Tous les genres",10,"All ages","Tous les âges",9251,17553,0.5270324161
2006,"GE 39, 2006","ÉG 39, 2006",99,"Canada","Canada","All genders","Tous les genres",1,"First time","1re fois",262609,618655,0.4244832315
2006,"GE 39, 2006","ÉG 39, 2006",99,"Canada","Canada","All genders","Tous les genres",2,"Not first time","2e fois ou plus",956280,2153711,0.444014784
2006,"GE 39, 2006","ÉG 39, 2006",99,"Canada","Canada","All genders","Tous les genres",3,"18 to 24 years","18 à 24 ans",1218888,2772366,0.4396563073
2006,"GE 39, 2006","ÉG 39, 2006",99,"Canada","Canada","All genders","Tous les genres",4,"25 to 34 years","25 à 34 ans",1990108,3985507,0.4993362454
2006,"GE 39, 2006","ÉG 39, 2006",99,"Canada","Canada","All genders","Tous les genres",5,"35 to 44 years","35 à 44 ans",2927270,4737286,0.6179212167
2006,"GE 39, 2006","ÉG 39, 2006",99,"Canada","Canada","All genders","Tous les genres",6,"45 to 54 years","45 à 54 ans",3323793,4736381,0.7017578873
2006,"GE 39, 2006","ÉG 39, 2006",99,"Canada","Canada","All genders","Tous les genres",7,"55 to 64 years","55 à 64 ans",2592505,3432101,0.7553696622
2006,"GE 39, 2006","ÉG 39, 2006",99,"Canada","Canada","All genders","Tous les genres",8,"65 to 74 years","65 à 74 ans",1660799,2137926,0.776827236
2006,"GE 39, 2006","ÉG 39, 2006",99,"Canada","Canada","All genders","Tous les genres",9,"75 years and over","75 ans et plus",1195340,1934975,0.6177549215
2006,"GE 39, 2006","ÉG 39, 2006",99,"Canada","Canada","All genders","Tous les genres",10,"All ages","Tous les âges",14908703,23736542,0.6280907725
2008,"GE 40, 2008","ÉG 40, 2008",10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","All genders","Tous les genres",1,"First time","1re fois",5596,17651,0.3170492857
2008,"GE 40, 2008","ÉG 40, 2008",10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","All genders","Tous les genres",2,"Not first time","2e fois ou plus",9244,25471,0.3629082812
